"channel","ddd","amount"
CLARO_URA_ONE,"24",1500
CLARO_URA_ONE,"24",2000
CLARO_URA_ONE,"24",3000
CLARO_URA_ONE,"24",3500
CLARO_URA_ONE,"24",4000
CLARO_URA_ONE,"24",5000
CLARO_URA_ONE,"24",10000
CLARO_URA_ONE,"27",1300
CLARO_URA_ONE,"27",1500
CLARO_URA_ONE,"27",2000
CLARO_URA_ONE,"27",3000
CLARO_URA_ONE,"27",3500
CLARO_URA_ONE,"27",4000
CLARO_URA_ONE,"27",5000
CLARO_URA_ONE,"27",10000
CLARO_URA_ONE,"28",1300
CLARO_URA_ONE,"28",1500
CLARO_URA_ONE,"28",2000
CLARO_URA_ONE,"28",3000
CLARO_URA_ONE,"28",3500
CLARO_URA_ONE,"28",4000
CLARO_URA_ONE,"28",5000
CLARO_URA_ONE,"28",10000
CLARO_URA_ONE,"31",1300
CLARO_URA_ONE,"31",1500
CLARO_URA_ONE,"31",2000
CLARO_URA_ONE,"31",3000
CLARO_URA_ONE,"31",3500
CLARO_URA_ONE,"31",4000
CLARO_URA_ONE,"31",5000
CLARO_URA_ONE,"31",10000
CLARO_URA_ONE,"32",1300
CLARO_URA_ONE,"32",1500
CLARO_URA_ONE,"32",2000
CLARO_URA_ONE,"32",3000
CLARO_URA_ONE,"32",3500
CLARO_URA_ONE,"32",4000
CLARO_URA_ONE,"32",5000
CLARO_URA_ONE,"32",10000
CLARO_URA_ONE,"33",1300
CLARO_URA_ONE,"33",1500
CLARO_URA_ONE,"33",2000
CLARO_URA_ONE,"33",3000
CLARO_URA_ONE,"33",3500
CLARO_URA_ONE,"33",4000
CLARO_URA_ONE,"33",5000
CLARO_URA_ONE,"33",10000
CLARO_URA_ONE,"34",1300
CLARO_URA_ONE,"34",1500
CLARO_URA_ONE,"34",2000
CLARO_URA_ONE,"34",3000
CLARO_URA_ONE,"34",3500
CLARO_URA_ONE,"34",4000
CLARO_URA_ONE,"34",5000
CLARO_URA_ONE,"34",10000
CLARO_URA_ONE,"35",1300
CLARO_URA_ONE,"35",1500
CLARO_URA_ONE,"35",2000
CLARO_URA_ONE,"35",3000
CLARO_URA_ONE,"35",3500
CLARO_URA_ONE,"35",4000
CLARO_URA_ONE,"35",5000
CLARO_URA_ONE,"35",10000
CLARO_URA_ONE,"37",1300
CLARO_URA_ONE,"37",1500
CLARO_URA_ONE,"37",2000
CLARO_URA_ONE,"37",3000
CLARO_URA_ONE,"37",3500
CLARO_URA_ONE,"37",4000
CLARO_URA_ONE,"37",5000
CLARO_URA_ONE,"37",10000
CLARO_URA_ONE,"38",1300
CLARO_URA_ONE,"38",1500
CLARO_URA_ONE,"38",2000
CLARO_URA_ONE,"38",3000
CLARO_URA_ONE,"38",3500
CLARO_URA_ONE,"38",4000
CLARO_URA_ONE,"38",5000
CLARO_URA_ONE,"38",10000
CLARO_URA_ONE,"41",1300
CLARO_URA_ONE,"41",1500
CLARO_URA_ONE,"41",2000
CLARO_URA_ONE,"41",3000
CLARO_URA_ONE,"41",3500
CLARO_URA_ONE,"41",4000
CLARO_URA_ONE,"41",5000
CLARO_URA_ONE,"41",10000
CLARO_URA_ONE,"42",1300
CLARO_URA_ONE,"42",1500
CLARO_URA_ONE,"42",2000
CLARO_URA_ONE,"42",3000
CLARO_URA_ONE,"42",3500
CLARO_URA_ONE,"42",4000
CLARO_URA_ONE,"42",5000
CLARO_URA_ONE,"42",10000
CLARO_URA_ONE,"43",1300
CLARO_URA_ONE,"43",1500
CLARO_URA_ONE,"43",2000
CLARO_URA_ONE,"43",3000
CLARO_URA_ONE,"43",3500
CLARO_URA_ONE,"43",4000
CLARO_URA_ONE,"43",5000
CLARO_URA_ONE,"43",10000
CLARO_URA_ONE,"44",1300
CLARO_URA_ONE,"44",1500
CLARO_URA_ONE,"44",2000
CLARO_URA_ONE,"44",3000
CLARO_URA_ONE,"44",3500
CLARO_URA_ONE,"44",4000
CLARO_URA_ONE,"44",5000
CLARO_URA_ONE,"44",10000
CLARO_URA_ONE,"45",1300
CLARO_URA_ONE,"45",1500
CLARO_URA_ONE,"45",2000
CLARO_URA_ONE,"45",3000
CLARO_URA_ONE,"45",3500
CLARO_URA_ONE,"45",4000
CLARO_URA_ONE,"45",5000
CLARO_URA_ONE,"45",10000
CLARO_URA_ONE,"46",1300
CLARO_URA_ONE,"46",1500
CLARO_URA_ONE,"46",2000
CLARO_URA_ONE,"46",3000
CLARO_URA_ONE,"46",3500
CLARO_URA_ONE,"46",4000
CLARO_URA_ONE,"46",5000
CLARO_URA_ONE,"46",10000
CLARO_URA_ONE,"47",1300
CLARO_URA_ONE,"47",1500
CLARO_URA_ONE,"47",2000
CLARO_URA_ONE,"47",3000
CLARO_URA_ONE,"47",3500
CLARO_URA_ONE,"47",4000
CLARO_URA_ONE,"47",5000
CLARO_URA_ONE,"47",10000
CLARO_URA_ONE,"48",1300
CLARO_URA_ONE,"48",1500
CLARO_URA_ONE,"48",2000
CLARO_URA_ONE,"48",3000
CLARO_URA_ONE,"48",3500
CLARO_URA_ONE,"48",4000
CLARO_URA_ONE,"48",5000
CLARO_URA_ONE,"48",10000
CLARO_URA_ONE,"49",1300
CLARO_URA_ONE,"49",1500
CLARO_URA_ONE,"49",2000
CLARO_URA_ONE,"49",3000
CLARO_URA_ONE,"49",3500
CLARO_URA_ONE,"49",4000
CLARO_URA_ONE,"49",5000
CLARO_URA_ONE,"49",10000
CLARO_URA_ONE,"51",1300
CLARO_URA_ONE,"51",1500
CLARO_URA_ONE,"51",2000
CLARO_URA_ONE,"51",3000
CLARO_URA_ONE,"51",3500
CLARO_URA_ONE,"51",4000
CLARO_URA_ONE,"51",5000
CLARO_URA_ONE,"51",10000
CLARO_URA_ONE,"53",1300
CLARO_URA_ONE,"53",1500
CLARO_URA_ONE,"53",2000
CLARO_URA_ONE,"53",3000
CLARO_URA_ONE,"53",3500
CLARO_URA_ONE,"53",4000
CLARO_URA_ONE,"53",5000
CLARO_URA_ONE,"53",10000
CLARO_URA_ONE,"54",1300
CLARO_URA_ONE,"54",1500
CLARO_URA_ONE,"54",2000
CLARO_URA_ONE,"54",3000
CLARO_URA_ONE,"54",3500
CLARO_URA_ONE,"54",4000
CLARO_URA_ONE,"54",5000
CLARO_URA_ONE,"54",10000
CLARO_URA_ONE,"55",1300
CLARO_URA_ONE,"55",1500
CLARO_URA_ONE,"55",2000
CLARO_URA_ONE,"55",3000
CLARO_URA_ONE,"55",3500
CLARO_URA_ONE,"55",4000
CLARO_URA_ONE,"55",5000
CLARO_URA_ONE,"55",10000
CLARO_URA_ONE,"61",1300
CLARO_URA_ONE,"61",1500
CLARO_URA_ONE,"61",2000
CLARO_URA_ONE,"61",3000
CLARO_URA_ONE,"61",3500
CLARO_URA_ONE,"61",4000
CLARO_URA_ONE,"61",5000
CLARO_URA_ONE,"61",10000
CLARO_URA_ONE,"62",1300
CLARO_URA_ONE,"62",1500
CLARO_URA_ONE,"62",2000
CLARO_URA_ONE,"62",3000
CLARO_URA_ONE,"62",3500
CLARO_URA_ONE,"62",4000
CLARO_URA_ONE,"62",5000
CLARO_URA_ONE,"62",10000
CLARO_URA_ONE,"63",1000
CLARO_URA_ONE,"63",1300
CLARO_URA_ONE,"63",1500
CLARO_URA_ONE,"63",2000
CLARO_URA_ONE,"63",3000
CLARO_URA_ONE,"63",3500
CLARO_URA_ONE,"63",4000
CLARO_URA_ONE,"63",5000
CLARO_URA_ONE,"63",10000
CLARO_URA_ONE,"64",1300
CLARO_URA_ONE,"64",1500
CLARO_URA_ONE,"64",2000
CLARO_URA_ONE,"64",3000
CLARO_URA_ONE,"64",3500
CLARO_URA_ONE,"64",4000
CLARO_URA_ONE,"64",5000
CLARO_URA_ONE,"64",10000
CLARO_URA_ONE,"65",1300
CLARO_URA_ONE,"65",1500
CLARO_URA_ONE,"65",2000
CLARO_URA_ONE,"65",3000
CLARO_URA_ONE,"65",3500
CLARO_URA_ONE,"65",4000
CLARO_URA_ONE,"65",5000
CLARO_URA_ONE,"65",10000
CLARO_URA_ONE,"66",1300
CLARO_URA_ONE,"66",1500
CLARO_URA_ONE,"66",2000
CLARO_URA_ONE,"66",3000
CLARO_URA_ONE,"66",3500
CLARO_URA_ONE,"66",4000
CLARO_URA_ONE,"66",5000
CLARO_URA_ONE,"66",10000
CLARO_URA_ONE,"67",1300
CLARO_URA_ONE,"67",1500
CLARO_URA_ONE,"67",2000
CLARO_URA_ONE,"67",3000
CLARO_URA_ONE,"67",3500
CLARO_URA_ONE,"67",4000
CLARO_URA_ONE,"67",5000
CLARO_URA_ONE,"67",10000
CLARO_URA_ONE,"68",1000
CLARO_URA_ONE,"68",1300
CLARO_URA_ONE,"68",1500
CLARO_URA_ONE,"68",2000
CLARO_URA_ONE,"68",3000
CLARO_URA_ONE,"68",3500
CLARO_URA_ONE,"68",4000
CLARO_URA_ONE,"68",5000
CLARO_URA_ONE,"68",10000
CLARO_URA_ONE,"69",1000
CLARO_URA_ONE,"69",1300
CLARO_URA_ONE,"69",1500
CLARO_URA_ONE,"69",2000
CLARO_URA_ONE,"69",3000
CLARO_URA_ONE,"69",3500
CLARO_URA_ONE,"69",4000
CLARO_URA_ONE,"69",5000
CLARO_URA_ONE,"69",10000
CLARO_URA_ONE,"71",1000
CLARO_URA_ONE,"71",1300
CLARO_URA_ONE,"71",1500
CLARO_URA_ONE,"71",2000
CLARO_URA_ONE,"71",3000
CLARO_URA_ONE,"71",3500
CLARO_URA_ONE,"71",4000
CLARO_URA_ONE,"71",5000
CLARO_URA_ONE,"71",10000
CLARO_URA_ONE,"73",1000
CLARO_URA_ONE,"73",1300
CLARO_URA_ONE,"73",1500
CLARO_URA_ONE,"73",2000
CLARO_URA_ONE,"73",3000
CLARO_URA_ONE,"73",3500
CLARO_URA_ONE,"73",4000
CLARO_URA_ONE,"73",5000
CLARO_URA_ONE,"73",10000
CLARO_URA_ONE,"74",1000
CLARO_URA_ONE,"74",1300
CLARO_URA_ONE,"74",1500
CLARO_URA_ONE,"74",2000
CLARO_URA_ONE,"74",3000
CLARO_URA_ONE,"74",3500
CLARO_URA_ONE,"74",4000
CLARO_URA_ONE,"74",5000
CLARO_URA_ONE,"74",10000
CLARO_URA_ONE,"75",1000
CLARO_URA_ONE,"75",1300
CLARO_URA_ONE,"75",1500
CLARO_URA_ONE,"75",2000
CLARO_URA_ONE,"75",3000
CLARO_URA_ONE,"75",3500
CLARO_URA_ONE,"75",4000
CLARO_URA_ONE,"75",5000
CLARO_URA_ONE,"75",10000
CLARO_URA_ONE,"77",1000
CLARO_URA_ONE,"77",1300
CLARO_URA_ONE,"77",1500
CLARO_URA_ONE,"77",2000
CLARO_URA_ONE,"77",3000
CLARO_URA_ONE,"77",3500
CLARO_URA_ONE,"77",4000
CLARO_URA_ONE,"77",5000
CLARO_URA_ONE,"77",10000
CLARO_URA_ONE,"79",1000
CLARO_URA_ONE,"79",1300
CLARO_URA_ONE,"79",1500
CLARO_URA_ONE,"79",2000
CLARO_URA_ONE,"79",3000
CLARO_URA_ONE,"79",3500
CLARO_URA_ONE,"79",4000
CLARO_URA_ONE,"79",5000
CLARO_URA_ONE,"79",10000
CLARO_URA_ONE,"81",1000
CLARO_URA_ONE,"81",1300
CLARO_URA_ONE,"81",1500
CLARO_URA_ONE,"81",2000
CLARO_URA_ONE,"81",3000
CLARO_URA_ONE,"81",3500
CLARO_URA_ONE,"81",4000
CLARO_URA_ONE,"81",5000
CLARO_URA_ONE,"81",10000
CLARO_URA_ONE,"82",1000
CLARO_URA_ONE,"82",1300
CLARO_URA_ONE,"82",1500
CLARO_URA_ONE,"82",2000
CLARO_URA_ONE,"82",3000
CLARO_URA_ONE,"82",3500
CLARO_URA_ONE,"82",4000
CLARO_URA_ONE,"82",5000
CLARO_URA_ONE,"82",10000
CLARO_URA_ONE,"83",1000
CLARO_URA_ONE,"83",1300
CLARO_URA_ONE,"83",1500
CLARO_URA_ONE,"83",2000
CLARO_URA_ONE,"83",3000
CLARO_URA_ONE,"83",3500
CLARO_URA_ONE,"83",4000
CLARO_URA_ONE,"83",5000
CLARO_URA_ONE,"83",10000
CLARO_URA_ONE,"84",1000
CLARO_URA_ONE,"84",1300
CLARO_URA_ONE,"84",1500
CLARO_URA_ONE,"84",2000
CLARO_URA_ONE,"84",3000
CLARO_URA_ONE,"84",3500
CLARO_URA_ONE,"84",4000
CLARO_URA_ONE,"84",5000
CLARO_URA_ONE,"84",10000
CLARO_URA_ONE,"85",1000
CLARO_URA_ONE,"85",1300
CLARO_URA_ONE,"85",1500
CLARO_URA_ONE,"85",2000
CLARO_URA_ONE,"85",3000
CLARO_URA_ONE,"85",3500
CLARO_URA_ONE,"85",4000
CLARO_URA_ONE,"85",5000
CLARO_URA_ONE,"85",10000
CLARO_URA_ONE,"86",1000
CLARO_URA_ONE,"86",1300
CLARO_URA_ONE,"86",1500
CLARO_URA_ONE,"86",2000
CLARO_URA_ONE,"86",3000
CLARO_URA_ONE,"86",3500
CLARO_URA_ONE,"86",4000
CLARO_URA_ONE,"86",5000
CLARO_URA_ONE,"86",10000
CLARO_URA_ONE,"87",1000
CLARO_URA_ONE,"87",1300
CLARO_URA_ONE,"87",1500
CLARO_URA_ONE,"87",2000
CLARO_URA_ONE,"87",3000
CLARO_URA_ONE,"87",3500
CLARO_URA_ONE,"87",4000
CLARO_URA_ONE,"87",5000
CLARO_URA_ONE,"87",10000
CLARO_URA_ONE,"88",1000
CLARO_URA_ONE,"88",1300
CLARO_URA_ONE,"88",1500
CLARO_URA_ONE,"88",2000
CLARO_URA_ONE,"88",3000
CLARO_URA_ONE,"88",3500
CLARO_URA_ONE,"88",4000
CLARO_URA_ONE,"88",5000
CLARO_URA_ONE,"88",10000
CLARO_URA_ONE,"89",1000
CLARO_URA_ONE,"89",1300
CLARO_URA_ONE,"89",1500
CLARO_URA_ONE,"89",2000
CLARO_URA_ONE,"89",3000
CLARO_URA_ONE,"89",3500
CLARO_URA_ONE,"89",4000
CLARO_URA_ONE,"89",5000
CLARO_URA_ONE,"89",10000
CLARO_URA_ONE,"91",1000
CLARO_URA_ONE,"91",1300
CLARO_URA_ONE,"91",1500
CLARO_URA_ONE,"91",2000
CLARO_URA_ONE,"91",3000
CLARO_URA_ONE,"91",3500
CLARO_URA_ONE,"91",4000
CLARO_URA_ONE,"91",5000
CLARO_URA_ONE,"91",10000
CLARO_URA_ONE,"92",1000
CLARO_URA_ONE,"92",1300
CLARO_URA_ONE,"92",1500
CLARO_URA_ONE,"92",2000
CLARO_URA_ONE,"92",3000
CLARO_URA_ONE,"92",3500
CLARO_URA_ONE,"92",4000
CLARO_URA_ONE,"92",5000
CLARO_URA_ONE,"92",10000
CLARO_URA_ONE,"93",1000
CLARO_URA_ONE,"93",1300
CLARO_URA_ONE,"93",1500
CLARO_URA_ONE,"93",2000
CLARO_URA_ONE,"93",3000
CLARO_URA_ONE,"93",3500
CLARO_URA_ONE,"93",4000
CLARO_URA_ONE,"93",5000
CLARO_URA_ONE,"93",10000
CLARO_URA_ONE,"94",1000
CLARO_URA_ONE,"94",1300
CLARO_URA_ONE,"94",1500
CLARO_URA_ONE,"94",2000
CLARO_URA_ONE,"94",3000
CLARO_URA_ONE,"94",3500
CLARO_URA_ONE,"94",4000
CLARO_URA_ONE,"94",5000
CLARO_URA_ONE,"94",10000
CLARO_URA_ONE,"95",1000
CLARO_URA_ONE,"95",1300
CLARO_URA_ONE,"95",1500
CLARO_URA_ONE,"95",2000
CLARO_URA_ONE,"95",3000
CLARO_URA_ONE,"95",3500
CLARO_URA_ONE,"95",4000
CLARO_URA_ONE,"95",5000
CLARO_URA_ONE,"95",10000
CLARO_URA_ONE,"96",1000
CLARO_URA_ONE,"96",1300
CLARO_URA_ONE,"96",1500
CLARO_URA_ONE,"96",2000
CLARO_URA_ONE,"96",3000
CLARO_URA_ONE,"96",3500
CLARO_URA_ONE,"96",4000
CLARO_URA_ONE,"96",5000
CLARO_URA_ONE,"96",10000
CLARO_URA_ONE,"97",1000
CLARO_URA_ONE,"97",1300
CLARO_URA_ONE,"97",1500
CLARO_URA_ONE,"97",2000
CLARO_URA_ONE,"97",3000
CLARO_URA_ONE,"97",3500
CLARO_URA_ONE,"97",4000
CLARO_URA_ONE,"97",5000
CLARO_URA_ONE,"97",10000
CLARO_URA_ONE,"98",1000
CLARO_URA_ONE,"98",1300
CLARO_URA_ONE,"98",1500
CLARO_URA_ONE,"98",2000
CLARO_URA_ONE,"98",3000
CLARO_URA_ONE,"98",3500
CLARO_URA_ONE,"98",4000
CLARO_URA_ONE,"98",5000
CLARO_URA_ONE,"98",10000
CLARO_URA_ONE,"99",1000
CLARO_URA_ONE,"99",1300
CLARO_URA_ONE,"99",1500
CLARO_URA_ONE,"99",2000
CLARO_URA_ONE,"99",3000
CLARO_URA_ONE,"99",3500
CLARO_URA_ONE,"99",4000
CLARO_URA_ONE,"99",5000
CLARO_URA_ONE,"99",10000
CLARO_USSD_1052,"11",1300
CLARO_USSD_1052,"11",1500
CLARO_USSD_1052,"11",2000
CLARO_USSD_1052,"11",3000
CLARO_USSD_1052,"11",3500
CLARO_USSD_1052,"11",4000
CLARO_USSD_1052,"11",5000
